1572214015000;associate;sanders;279
1572212939000;attention;trump;356
1572209699000;audience;sanders;38
1572215653000;autoproclamado;trump;192
1572212053000;aviation;election2020;68
1572204329000;b58icr1hjc;trump;12
1572215129000;back;sanders;231
1572203894000;back;trump;2562
1572203890000;bad;trump;2397
1572210502000;bakr;election2020;41
1572215812000;bakr;trump;9466
1572213413000;bang;trump;12
1572216430000;bankrupted;sanders;19
1572211372000;barr;trump;201
1572208428000;basta;trump;13
1572207256000;bataclan;trump;44
1572211478000;bbc;trump;17
1572215102000;bdsm;trump;68
1572209496000;beat;sanders;11
1572206070000;beat;trump;268
1572214547000;because;election2020;65
1572205823000;become;biden;120
1572212794000;becomes;sanders;14
1572206294000;becomes;warren;14
1572205072000;been;trump;2603
1572211546000;behaving;trump;11
1572210395000;behavior;trump;209
1572209506000;being;election2020;19
1572216159000;being;sanders;636
1572211956000;beloved;trump;15
1572214079000;benedict;sanders;14
1572213734000;benfordham;trump;31
1572209523000;ben;sanders;11
1572204478000;berlino;trump;16
1572206552000;bernie2020;trump;35
1572209725000;berniesanders;sanders;1047
1572212690000;betrayed;trump;770
1572205985000;bharat;trump;11
1572216358000;bhqnru9k1a;warren;11
1572204825000;bickering;trump;18
1572207531000;bigot;trump;173
1572204732000;bill;election2020;12
1572204175000;bills;trump;40
1572213242000;birth;sanders;46
1572204479000;bj0xh3kggi;sanders;15
1572208621000;black;biden;48
1572211280000;blind;trump;26
1572212940000;blue;sanders;29
1572210060000;boasts;trump;26
1572211963000;body;trump;35
1572208636000;bomba;trump;32
1572208764000;booed;trump;27
1572204702000;boot;trump;20
1572215803000;borders;trump;44
1572210117000;boyle;trump;32
1572215635000;bpolitics;trump;14
1572205138000;brain;trump;30
1572206089000;brand;trump;150
1572214492000;brazile;sanders;27
1572206790000;break;sanders;11
1572214426000;breitbartnews;trump;467
1572211006000;brendan;trump;31
1572205640000;brilliant;trump;173
1572211721000;brindarnos;trump;14
1572212445000;bring;trump;180
1572215557000;bruh;trump;17
1572216031000;bst9vb8hxt;trump;57
1572213991000;bts;trump;61
1572209556000;bullies;trump;112
1572213344000;but;biden;181
1572203691000;butter;sanders;12
1572204819000;but;trump;5754
1572216134000;c8tkic8o0h;trump;20
1572210605000;cage;trump;16
1572214079000;cameras;sanders;14
1572211350000;campaign;warren;109
1572203765000;camps;trump;18
1572215805000;can;biden;76
1572214594000;cancel;trump;244
1572209811000;candidates;biden;35
1572207588000;candidates;trump;117
1572208419000;canine;trump;19
1572211973000;can;sanders;2215
1572212141000;carolina;trump;25
1572213092000;carry;trump;155
1572205337000;cars;trump;20
1572212434000;cash;sanders;53
1572207101000;casino;trump;11
1572207337000;caso;trump;43
1572207093000;castile;sanders;304
1572208592000;cast;warren;17
1572209669000;casualty;trump;11
1572215441000;caught;trump;649
1572207691000;cautioned;election2020;13
1572207422000;cbs;sanders;11
1572212447000;celebran;trump;57
1572207924000;celebrating;trump;2069
1572212156000;cents;sanders;25
1572205725000;cerradas;trump;27
1572211480000;cgsr3ks9ur;trump;27
1572209226000;changed;trump;179
1572209824000;chasing;trump;143
1572205203000;checked;trump;6343
1572207473000;chef;trump;228
1572203541000;choice;sanders;23
1572212628000;civilisation;trump;101
1572204673000;civil;trump;28
1572213048000;clapper;trump;24
1572216246000;clarify;trump;2861
1572216611000;classified;trump;60
1572214010000;clause;trump;58
1572211421000;clearly;trump;46
1572215077000;clench;trump;73
1572204877000;clinton;warren;11
1572214313000;closer;sanders;20
1572212049000;clown;trump;210
1572207460000;coal;trump;20
1572212643000;cockroaches;trump;12
1572213397000;cock;trump;23
1572214737000;codeeno101;trump;14
1572211203000;cody45;trump;30
1572212495000;collapsed;trump;16
1572212524000;college;sanders;18
1572211364000;colonel;trump;14
1572216202000;colored;trump;15
1572203857000;combined;trump;26
1572207230000;comes;trump;208
1572204337000;come;trump;276
1572204075000;comey;sanders;11
1572215298000;commands;trump;20
1572214554000;commie;trump;17
1572208118000;common;sanders;36
1572205473000;common;trump;119
1572210025000;communist;trump;45
1572216800000;companies;sanders;41
1572213743000;company;trump;165
1572209470000;comparing;trump;361
1572210699000;complete;trump;44
1572211128000;conditions;trump;26
1572204603000;congrats;trump;12
1572204399000;congratulations;election2020;13
1572216653000;connection;sanders;76
1572214181000;connections;trump;13
1572205022000;consequences;trump;24
1572203595000;consider;trump;20
1572210694000;construction;trump;13
1572206108000;contre;trump;52
1572210788000;contribute;biden;13
1572212252000;contribute;warren;38
1572210047000;convince;sanders;21
1572212816000;cookbook;warren;34
1572214792000;cops;sanders;488
1572205455000;corporate;warren;24
1572209997000;corrupted;trump;13
1572203657000;cortes;trump;149
1572208965000;costs;sanders;12
1572214289000;cost;trump;42
1572210972000;cost;warren;13
1572203959000;couldnt;trump;141
1572204204000;coverage;trump;16
1572208846000;cracking;trump;54
1572207955000;creation;trump;275
1572215301000;creature;trump;14
1572207522000;criticism;trump;122
1572216153000;cummings;sanders;25
1572208327000;custis19;trump;11
1572207365000;daech;trump;81
1572204751000;dang;trump;15
1572206558000;dares;trump;14
1572210976000;dar;trump;11
1572213910000;daughters;trump;604
1572214256000;davis;trump;839
1572216199000;day;warren;31
1572208234000;deal;election2020;51
1572213241000;dear;election2020;97
1572207768000;death;trump;1151
1572212832000;decriminalizing;warren;14
1572216716000;defeatingly;trump;71
1572215637000;defeat;trump;660
1572204163000;dell;trump;23
1572204206000;democratic;warren;36
1572207940000;democrats;election2020;26
1572205687000;democrats;warren;23
1572205959000;demsenate2020;election2020;75
1572210613000;dem;trump;77
1572204545000;deo;trump;153
1572205295000;deploy;trump;23
1572208408000;description;trump;31
1572206809000;deserved;trump;244
1572207653000;desperate;trump;33
1572210666000;despise;trump;486
1572207396000;despite;trump;902
1572216416000;destroy;trump;215
1572212342000;des;trump;292
1572209045000;details;trump;213
1572203799000;detained;trump;13
1572214582000;det;trump;19
1572215625000;deutsche;trump;608
1572204924000;deve;trump;24
1572207515000;devinnunes;trump;31
1572212863000;dgqguwclqg;trump;11
1572205610000;dice;trump;20
1572204818000;didn;sanders;51
1572207037000;died;trump;1782
1572210323000;die;trump;414
1572215500000;difference;trump;182
1572209750000;dignity;trump;18
1572214278000;dirt;warren;213
1572207082000;disadvantage;trump;70
1572215842000;di;sanders;67
1572208071000;disaster;trump;18
1572211198000;disgrace;trump;315
1572211712000;disqualifying;sanders;218
1572215312000;distinction;trump;11
1572206541000;district;trump;21
1572209101000;disturbing;trump;14
1572210853000;diventa;trump;46
1572203689000;djihaddistes;trump;14
1572204389000;dnc;election2020;14
1572211170000;doesn;sanders;770
1572204558000;donc;trump;81
1572215984000;done;sanders;316
1572210678000;done;warren;13
1572208069000;donnation;trump;143
1572206446000;doute;trump;34
1572204902000;down;election2020;30
1572211220000;down;trump;1587
1572213212000;drmarcsiegel;warren;123
1572215331000;dscpvqbntx;election2020;22
1572203369000;dude;trump;230
1572203685000;dumbest;trump;37
1572209759000;dumb;sanders;11
1572207946000;durante;trump;308
1572213721000;dynastyclaire;sanders;12
1572211609000;e62g0guegj;trump;57
1572216581000;each;warren;24
1572205627000;earning;trump;369
1572211599000;eat;trump;14
1572209776000;ec_kag;warren;91
1572214160000;economic;sanders;26
1572203416000;edited;sanders;16
1572215106000;educators;sanders;35
1572215884000;effective;trump;58
1572216338000;election2020;trump;119
1572212531000;electoral;trump;150
1572215717000;electrifying;trump;818
1572204588000;elijah;sanders;25
1572212940000;elijah;trump;80
1572214280000;elizabeth;biden;165
1572207629000;elizabeth;warren;1999
1572216286000;elle;trump;64
1572204344000;else;warren;220
1572204116000;emoluments;trump;63
1572211600000;ending;sanders;15
1572211370000;ending;trump;23
1572207859000;end;warren;61
1572203770000;enek;trump;14
1572204380000;en;election2020;31
1572207144000;enemies;election2020;484
1572213750000;enemy;trump;671
1572215668000;energy;sanders;37
1572211370000;energy;trump;35
1572207397000;engage;sanders;33
1572213024000;ensure;trump;26
1572215687000;enthusiasm;trump;73
1572204726000;entirely;trump;23
1572216387000;entitled;sanders;13
1572207497000;entrepreneurs;sanders;25
1572216046000;environment;sanders;32
1572214368000;epic;trump;21
1572210211000;episode;trump;43
1572208892000;equity;election2020;17
1572208872000;erupts;election2020;12
1572210221000;esperdod;trump;19
1572216695000;esper;trump;19
1572208288000;essentially;trump;123
1572207599000;essential;warren;12
1572213805000;estate;trump;13
1572215430000;este;trump;256
1572215721000;esto;trump;46
1572215731000;etc;biden;49
1572213899000;europeans;trump;71
1572207482000;european;trump;45
1572209409000;even;sanders;143
1572212165000;everyday;trump;436
1572211848000;evil;trump;341
1572203701000;exact;trump;135
1572214209000;excellent;trump;24
1572216137000;excited;trump;14
1572215841000;execution;trump;127
1572205554000;executive;sanders;12
1572212707000;expect;sanders;18
1572210227000;expects;trump;42
1572206239000;expect;trump;186
1572208424000;explains;sanders;19
1572206013000;exposed;trump;30
1572212434000;expunge;sanders;53
1572209877000;extent;trump;13
1572211599000;extra;trump;39
1572210938000;extremista;trump;61
1572204881000;eye;trump;24
1572214060000;failed;trump;1990
1572206201000;fame;election2020;70
1572214260000;families;trump;108
1572205775000;fascist;trump;24
1572214202000;fate;trump;29
1572209179000;feelthebern;sanders;54
1572208707000;few;trump;100
1572213632000;fgitmdnbk5;trump;18
1572211270000;fights;trump;158
1572212103000;fill;sanders;58
1572205669000;find;sanders;24
1572215802000;find;warren;18
1572205274000;fine;sanders;47
1572212187000;fine;trump;69
1572211055000;fire;sanders;22
1572214167000;flowing;trump;35
1572214239000;flynn;trump;27
1572214308000;focused;trump;226
1572206919000;following;sanders;24
1572204986000;follow;sanders;29
1572214265000;fools;trump;13
1572214236000;footage;trump;14
1572204596000;forces;trump;2149
1572214144000;forcing;sanders;19
1572209205000;fought;trump;24
1572207849000;founding;sanders;48
1572210332000;fox;election2020;66
1572209490000;freelance;trump;12
1572206383000;free;sanders;54
1572210205000;free;trump;387
1572209339000;frontera;trump;36
1572210327000;frontrunner;biden;69
1572216585000;fucking;election2020;52
1572212237000;fuck;sanders;208
1572215922000;fue;trump;69
1572214452000;full;trump;149
1572208837000;funny;trump;138
1572204994000;fury;trump;25
1572207779000;fushetti;trump;11
1572203786000;fxxoplygfg;election2020;17
1572204632000;ga5oxyiqcm;trump;13
1572210820000;gate;election2020;11
1572210427000;gavin;trump;17
1572216085000;gcrp7md64w;trump;71
1572209794000;generations;trump;18
1572203691000;gen;trump;43
1572215438000;george;election2020;194
1572204131000;ge;trump;24
1572216082000;getting;warren;51
1572206393000;gilbert;trump;17
1572215136000;girl;trump;31
1572208621000;give;biden;22
1572207058000;glimpse;sanders;54
1572208911000;going;trump;4213
1572212452000;golfing;election2020;36
1572204304000;golf;trump;3261
1572209194000;gonna;biden;18
1572216004000;good;sanders;68
1572215277000;gop;election2020;26
1572205950000;gosh;trump;23
1572211208000;000;trump;110
1572211972000;010;trump;164
1572216658000;0lqjsgfogo;trump;36
1572210273000;0y8zdjpmmq;trump;26
1572209347000;100;warren;11
1572207696000;13thdistrictstrong;trump;18
1572211215000;14;trump;20
1572213686000;16;trump;40
1572210755000;1999;trump;11
1572213861000;19;trump;41
1572211558000;2016;election2020;74
1572208387000;2016;sanders;158
1572211201000;2016;warren;17
1572215535000;2018;warren;50
1572206541000;2019;trump;1290
1572213979000;2020;election2020;224
1572206358000;25thamendmentnow;trump;16
1572212050000;2dcditakvq;trump;12
1572205802000;2;election2020;18
1572204902000;30pm;trump;742
1572211898000;3;biden;16
1572212142000;3mprkw2seo;trump;14
1572208229000;3rd;trump;15
1572208711000;3;sanders;382
1572208768000;43;trump;12
1572213134000;45pm;trump;523
1572204311000;45potus;trump;11
1572216755000;46;sanders;81
1572206544000;46th;sanders;84
1572212756000;4dycjttfwa;trump;11
1572203894000;4;warren;40
1572206289000;50pm;trump;16
1572214075000;600k;trump;11
1572213683000;68;trump;12
1572211718000;6kpar4g8b5;trump;28
1572208443000;6pvhooygle;trump;90
1572204200000;6tkqu26pdm;election2020;12
1572210939000;6tvdhb9deb;trump;164
1572203836000;7aq0cbapzu;trump;36
1572210134000;7jufk6iqzo;trump;18
1572203461000;7th;election2020;269
1572203734000;7;trump;61
1572206815000;7yp376el3u;trump;111
1572208058000;7zahyg5tsh;trump;21
1572203696000;87an0tg1bu;trump;94
1572208977000;8h5au95t0p;trump;14
1572208880000;9l4rukrzkg;trump;12
1572209398000;_flowerbeast_;trump;11
1572216358000;abrams;election2020;23
1572213258000;absolutely;trump;583
1572211229000;absurd;trump;11
1572208103000;abu;trump;10084
1572216328000;accepting;trump;41
1572204340000;accuse;trump;20
1572203807000;action;trump;49
1572212719000;activities;warren;67
1572214307000;actor;trump;18
1572213196000;actually;trump;298
1572208599000;actual;trump;32
1572206807000;adam;trump;2213
1572203429000;admirable;trump;11
1572215144000;ados;sanders;23
1572206354000;advance;trump;755
1572210233000;advantage;warren;17
1572216688000;advised;sanders;46
1572215533000;affairs;election2020;192
1572215687000;affection;trump;72
1572205074000;age;sanders;22
1572213114000;agreement;trump;11
1572203522000;aime;trump;23
1572204743000;aired;trump;20
1572205908000;air;trump;49
1572215045000;ai;trump;24
1572211876000;aj3z49pmum;trump;34
1572216265000;alasca;trump;30
1572213499000;alive;sanders;30
1572213626000;allies;sanders;30
1572209196000;allies;trump;1895
1572208748000;ally;trump;38
1572213422000;alone;warren;12
1572207993000;alors;trump;40
1572207174000;already;election2020;16
1572209670000;also;sanders;1575
1572204443000;al;trump;14116
1572209670000;always;trump;745
1572204379000;americans;warren;48
1572214456000;america;warren;33
1572208628000;amyklobuchar;trump;16
1572214275000;analyst;trump;11
1572214555000;anime;trump;17
1572210493000;announcement;trump;598
1572215484000;anuncia;trump;60
1572211160000;any;election2020;22
1572215279000;anymore;trump;61
1572213614000;app;trump;20
1572212991000;area;trump;53
1572203581000;armed;trump;175
1572204488000;around;sanders;50
1572203624000;around;trump;374
1572208615000;assata;sanders;14
1572210981000;asset;trump;66
1572212455000;astonishing;trump;12
1572215148000;attacking;trump;63
1572205589000;attack;trump;127
1572215839000;august;trump;34
1572209356000;aussi;trump;13
1572211594000;authorized;trump;412
1572210622000;autre;trump;78
1572210221000;au;trump;138
1572204495000;average;trump;29
1572204395000;away;trump;161
1572212397000;awesome;trump;39
1572205829000;awmqrjzjsy;sanders;14
1572207270000;ayn;trump;14
1572214243000;backlash;trump;39
1572203528000;back;warren;25
1572216688000;badasvlad;trump;11
1572209699000;bado;trump;11
1572205557000;baghdadi;election2020;315
1572214459000;baghdadi;trump;26890
1572205273000;banner;trump;23
1572216488000;ban;sanders;77
1572210600000;barack;sanders;14
1572211500000;barkha;trump;273
1572211106000;barry;trump;13
1572205359000;batshittery;trump;21
1572214648000;been;sanders;207
1572210860000;beer;sanders;23
1572210315000;behest;trump;810
1572205087000;believed;trump;76
1572215417000;bergen;trump;19
1572213985000;berniesanders2020;sanders;12
1572207004000;beta;sanders;16
1572208139000;beto;trump;17
1572211754000;better;trump;1456
1572210315000;billionaires;warren;11
1572214514000;billionaire;trump;36
1572212197000;billionaire;warren;42
1572214211000;bills;sanders;385
1572213050000;bitter;trump;16
1572209659000;bjxetcmywd;trump;52
1572205123000;black;warren;149
1572208247000;blanca;trump;21
1572212207000;blatant;trump;17
1572203603000;bloody;trump;23
1572204315000;blue;trump;24
1572206716000;board;trump;16
1572211107000;boo;election2020;95
1572211574000;booker;trump;40
1572205282000;boss;trump;175
1572216406000;bottom;trump;28
1572204820000;bragging;trump;23
1572203806000;branded;trump;11
1572208729000;bras;trump;16
1572216560000;breaking;sanders;53
1572213209000;brightmoor;sanders;75
1572211480000;brits;trump;27
1572210200000;broach;warren;13
1572206178000;bros;sanders;11
1572208058000;brought;trump;160
1572208337000;bs;trump;51
1572206014000;building;trump;151
1572215528000;buildthewall;trump;107
1572204879000;built;trump;382
1572210868000;buimbzlueh;trump;16
1572210581000;butina;trump;74
1572211271000;bu;trump;83
1572209067000;but;sanders;2517
1572213346000;but;warren;166
1572212282000;cad;trump;35
1572212291000;california;sanders;17
1572214378000;california;trump;118
1572211872000;came;trump;1461
1572215243000;cancelled;sanders;34
1572211410000;cancelled;trump;13
1572205141000;cannot;warren;23
1572209750000;cash;trump;15
1572205370000;casse;trump;76
1572204780000;castro;trump;82
1572204125000;catalu;trump;22
1572206632000;cette;trump;64
1572208494000;change;warren;64
1572205295000;chaos;trump;13
1572203929000;cha;trump;11
1572207220000;check;trump;3555
1572215015000;cheers;trump;13
1572206703000;chess;trump;21
1572207653000;chief;election2020;22
1572209495000;chiefs;trump;11
1572205854000;chose;trump;2933
1572208327000;chrispbaconlt;trump;13
1572213336000;cintur;trump;46
1572209713000;circle;trump;77
1572209302000;citizen;trump;82
1572215072000;civil;sanders;25
1572209398000;claudiaruff6;trump;11
1572206393000;climate;trump;32
1572212236000;cncmn9xjjb;trump;23
1572207029000;collected;trump;20
1572205267000;colorado;trump;25
1572212139000;color;sanders;32
1572212866000;comeback;trump;27
1572206889000;comey;trump;1185
1572212815000;commander;trump;919
1572210915000;comme;trump;411
1572214528000;community;trump;589
1572214094000;compare;trump;54
1572209558000;completely;sanders;1475
1572215990000;com;trump;34
1572209935000;concepts;trump;67
1572205964000;concerned;trump;45
1572207532000;concern;trump;16
1572207362000;concert;trump;622
1572205179000;conclusions;trump;15
1572213165000;condemning;trump;40
1572204606000;considered;sanders;102
1572204260000;conspiracy;trump;38
1572212886000;contredire;trump;22
1572209860000;contributed;sanders;11
1572206395000;control;sanders;84
1572215223000;conversation;trump;13
1572212323000;cool;trump;85
1572214819000;cooperation;trump;19
1572203510000;cops;biden;28
1572209123000;cornered;trump;19
1572211306000;cornyn;trump;18
1572207426000;correspondents;trump;118
1572216765000;costs;warren;40
1572211118000;could;warren;15
1572212656000;coup;trump;61
1572207903000;cours;trump;13
1572215512000;court;trump;51
1572203373000;covarde;trump;384
1572208471000;criminal;trump;670
1572208903000;cringe;trump;19
1572208177000;crisis;trump;214
1572208260000;critics;sanders;90
1572212859000;crowning;trump;84
1572216173000;cr;trump;61
1572207080000;ctnqomatgq;trump;35
1572207343000;current;sanders;13
1572211035000;cute;trump;153
1572211055000;cycle;sanders;17
1572208426000;d509l8wlxh;trump;41
1572204559000;damage;sanders;47
1572215348000;dance;trump;11
1572212891000;danger;election2020;270
1572203443000;dans;election2020;16
1572204423000;dare;trump;23
1572203548000;darle;trump;35
1572214768000;darn;trump;11
1572210060000;darrell;trump;19
1572213980000;das;trump;12
1572204075000;data;trump;76
1572208874000;day;biden;26
1572206042000;day;election2020;538
1572213840000;days;sanders;254
1572208710000;days;warren;19
1572204850000;db0tmyllrb;trump;17
1572209655000;dc;trump;205
1572210909000;deal;warren;20
1572212647000;death;election2020;217
1572211423000;debt;trump;49
1572215845000;decided;trump;24
1572213642000;decir;trump;60
1572214236000;decision;trump;90
1572214538000;declared;election2020;193
1572215707000;declared;trump;232
1572211084000;dedi;trump;17
1572216493000;deep;trump;87
1572207148000;defeating;trump;13
1572210113000;defense;trump;61
1572211409000;defer;warren;14
1572206354000;deicntrl;sanders;15
1572209012000;delay;trump;22
1572208684000;d;election2020;32
1572212434000;delicious;trump;102
1572203742000;delivered;sanders;23
1572212633000;demanded;trump;301
1572208922000;democratic;election2020;18
1572215249000;democrats;biden;12
1572212516000;democrat;trump;466
1572204395000;dems;sanders;53
1572203494000;dem;warren;11
1572208991000;department;trump;91
1572207752000;depression;sanders;58
1572215093000;deputy;trump;29
1572212438000;describes;trump;77
1572216503000;deserve;sanders;1114
1572215997000;deserves;trump;1000
1572212995000;desperation;trump;19
1572207190000;destroyed;trump;188
1572214530000;destroy;warren;20
1572212121000;destruction;trump;20
1572212041000;details;sanders;38
1572213690000;dfuy3ngmuk;sanders;70
1572216355000;diamondandsilk;trump;14
1572211680000;did;biden;16
1572207386000;did;election2020;141
1572212835000;diez;trump;20
1572210334000;difficult;trump;22
1572210653000;direct;trump;40
1572214761000;discuss;sanders;16
1572205637000;disgusting;trump;578
1572205310000;disturbed;trump;80
1572204421000;diwali;election2020;38
1572213291000;diye;trump;33
1572208177000;documented;trump;17
1572210645000;doit;trump;19
1572213085000;donaldjtrumpjr;trump;114
1572208218000;donaldsdegreeisfake;trump;11
1572211495000;donated;biden;75
1572209325000;donate;sanders;71
1572208188000;donate;warren;11
1572211210000;done;biden;45
1572206283000;done;election2020;47
1572207962000;doubt;trump;115
1572204230000;draft;trump;57
1572212855000;drdooleymd;sanders;16
1572205806000;dream;sanders;25
1572204337000;drones;trump;11
1572206750000;dr;trump;36
1572210912000;dsmyfwwp5a;trump;113
1572208125000;duda;trump;17
1572205823000;dumb;trump;62
1572208040000;dunno;sanders;28
1572216037000;d;warren;526
1572216653000;dying;trump;185
1572213912000;economic;trump;51
1572211743000;ed0g4obhae;sanders;68
1572206782000;e;election2020;20
1572210467000;ee;trump;91
1572206775000;ejercito;trump;205
1572207913000;ekim;trump;13
1572207856000;electawing;trump;14
1572210432000;electing;trump;28
1572216792000;election;sanders;65
1572211395000;el;election2020;18
1572215627000;elements;election2020;269
1572213202000;ele;trump;365
1572212029000;elevated;sanders;40
1572211820000;eliminate;trump;238
1572216546000;emasculating;trump;12
1572206263000;embarrassing;trump;197
1572206415000;embarrassment;trump;1453
1572214163000;em;sanders;17
1572203884000;enacted;sanders;20
1572212584000;endangers;trump;51
1572213472000;ended;sanders;48
1572211240000;ended;trump;459
1572214432000;endorses;sanders;359
1572204358000;endorse;warren;12
1572208199000;engaging;trump;19
1572211462000;enormous;trump;20
1572214706000;enough;sanders;87
1572210681000;entrance;trump;13
1572215054000;entry;trump;14
1572215066000;equal;trump;22
1572214735000;era;trump;65
1572208345000;eric;trump;32
1572213326000;es6knazmgs;trump;47
1572214280000;escape;trump;511
1572213816000;especially;sanders;14
1572211215000;espousing;trump;21
1572204033000;estadio;trump;28
1572215400000;estadoisl;trump;14
1572213888000;estadounidense;trump;199
1572204079000;est;trump;1199
1572205442000;etchpr870f;trump;16
1572215715000;etc;warren;22
1572209081000;et;trump;473
1572214906000;even;election2020;19
1572205361000;everybody;warren;31
1572206051000;everything;election2020;27
1572213430000;executiveoverreach;trump;18
1572210228000;executive;trump;25
1572215122000;expected;trump;13
1572215268000;explica;trump;14
1572212297000;explosivos;trump;57
1572204544000;extraordinarie;trump;11
1572207047000;extreme;sanders;72
1572214550000;eyes;trump;53
1572211758000;face;trump;695
1572212151000;fallen;trump;16
1572206954000;falsely;trump;119
1572211237000;fame;trump;12
1572204794000;fan;trump;9704
1572205799000;fatigued;trump;13
1572205080000;fbi;election2020;271
1572206141000;feared;trump;11
1572211833000;fears;sanders;20
1572208200000;feast;sanders;29
1572215676000;feeling;trump;18
1572211760000;feels;trump;26
1572213693000;felt;trump;80
1572207891000;fend;trump;11
1572203813000;fifteen;trump;60
1572207434000;fight;election2020;15
1572204519000;fighting;sanders;50
1572212027000;fight;trump;407
1572213383000;fir6hsgxni;trump;17
1572208480000;first;election2020;51
1572209940000;five;trump;1585
1572214618000;fk9lkgzbjo;sanders;23
1572210246000;flirta;trump;16
1572212582000;fois;trump;16
1572211221000;foley;election2020;43
1572211351000;folks;sanders;184
1572213301000;follow;trump;143
1572211102000;food;trump;11
1572214129000;forced;sanders;11
1572208055000;forgot;trump;21
1572213792000;former;sanders;82
1572216528000;forth;trump;17
1572206955000;forum;trump;13
1572214864000;founder;trump;140
1572211078000;found;trump;1616
1572210767000;foxtrot;sanders;68
1572215375000;franceinfo;election2020;13
1572209089000;francis95781199;trump;13
1572212757000;francisco;trump;37
1572215842000;francis;sanders;59
1572213995000;franklin;trump;18
1572216696000;freaking;sanders;12
1572216723000;frezvmehzx;sanders;16
1572206480000;from;biden;129
1572212897000;frontrunners;biden;12
1572205457000;f;sanders;15
1572216203000;fuertes;trump;35
1572208587000;fundamental;trump;31
1572210017000;funded;trump;152
1572206669000;funder;trump;42
1572212693000;funds;trump;11
1572208659000;gangsta;trump;92
1572203883000;garbage;trump;38
1572213315000;garbear4trump;trump;19
1572211983000;gave;election2020;54
1572212253000;gay;trump;12
1572206527000;george;trump;111
1572214096000;gets;trump;358
1572208120000;gg;trump;29
1572204194000;gihxwjtwxi;trump;30
1572214405000;giuseppe;trump;47
1572205998000;given;sanders;19
1572207494000;give;sanders;148
1572210502000;gives;sanders;42
1572206882000;giving;sanders;138
1572204156000;go;election2020;12
1572211410000;goezsah3aa;trump;357
1572208805000;going;biden;36
1572214605000;gojackflynn;trump;53
1572216287000;gonna;sanders;1492
1572210113000;gonna;trump;223
1572216539000;good;warren;61
1572208741000;google;trump;244
1572213116000;gopleader;trump;67
1572208527000;go;trump;5842
1572208102000;govt;trump;17
1572208441000;go;warren;19
1572204290000;grasp;trump;12
1572205339000;group;election2020;17
1572211933000;guy;sanders;40
1572216035000;habl;trump;12
1572213370000;hacer;trump;11
1572209052000;had;biden;39
1572207497000;hadn;trump;371
1572214762000;hahah;trump;147
1572216712000;happens;trump;111
1572215953000;harrowing;trump;14
1572206675000;harry;warren;12
1572216207000;harsh;trump;24
1572212580000;ha;sanders;13
1572214585000;hasn;biden;36
